    K  43  (n,p    )  Ar 43   2.71604E-05+- 5.00000E+01          K  43  (n,d    )  Ar 42   5.38361E-08+- 1.00000E+02
    K  43  (n,a    )  Cl 40   1.52508E-06+- 6.00000E+01          Ca 40  (n,na   )  Ar 36   6.34994E-08+- 3.00000E+01
    Ca 40  (n,np   )  K  39   3.29421E-06+- 1.00000E+02          Ca 40  (n,g    )  Ca 41   3.51587E-02+- 1.00126E+01
    Ca 40  (n,p    )  K  40   3.73898E-02+- 2.00000E+01          Ca 40  (n,d    )  K  39   3.53430E-06+- 1.00000E+02
    Ca 40  (n,h    )  Ar 38   4.83512E-12+- 9.00000E+01          Ca 40  (n,a    )  Ar 37   1.40502E-02+- 1.97198E+01
    Ca 40  (n,2p   )  Ar 39   4.63372E-11+- 2.00000E+02          Ca 41  (n,2n   )  Ca 40   2.03039E-05+- 4.00000E+01
    Ca 41  (n,na   )  Ar 37   2.88844E-08+- 1.00000E+02          Ca 41  (n,np   )  K  40   4.83634E-08+- 1.00000E+02
    Ca 41  (n,g    )  Ca 42   3.32097E-01+- 4.93445E+01          Ca 41  (n,p    )  K  41   5.56296E-02+- 4.94848E+01
    Ca 41  (n,d    )  K  40   3.91906E-07+- 1.00000E+02          Ca 41  (n,t    )  K  39   4.33955E-11+- 6.00000E+01
    Ca 41  (n,a    )  Ar 38   5.07820E-02+- 5.90326E+01          Ca 41  (n,2a   )  S  34   6.51083E-08+- 2.00000E+02
    Ca 41  (n,2p   )  Ar 40   1.37507E-07+- 2.00000E+02          Ca 41  (n,pa   )  Cl 37   3.19978E-08+- 2.00000E+02
    Ca 42  (n,na   )  Ar 38   6.36583E-07+- 1.00000E+02          Ca 42  (n,g    )  Ca 43   5.98974E-02+- 1.31189E+01
    Ca 42  (n,p    )  K  42   1.54354E-03+- 2.00000E+01          Ca 42  (n,d    )  K  41   2.49452E-09+- 1.00000E+02
    Ca 42  (n,a    )  Ar 39   1.15127E-03+- 6.00000E+01          Ca 43  (n,2n   )  Ca 42   8.33953E-05+- 4.00000E+01
    Ca 43  (n,na   )  Ar 39   3.60831E-11+- 1.00000E+02          Ca 43  (n,g    )  Ca 44   5.36592E-01+- 1.38007E+01
    Ca 43  (n,p    )  K  43   1.21294E-03+- 2.00000E+01          Ca 43  (n,d    )  K  42   3.17653E-11+- 1.00000E+02
    Ca 43  (n,a    )  Ar 40   6.70316E-04+- 5.77577E+01          Ca 44  (n,g    )  Ca 45   7.43993E-02+- 2.25905E+01
    Ca 44  (n,p    )  K  44   1.48242E-05+- 2.00000E+01          Ca 44  (n,a    )  Ar 41   7.63457E-06+- 2.00000E+01
    Ca 45  (n,2n   )  Ca 44   2.41247E-04+- 4.00000E+01          Ca 45  (n,g    )  Ca 46   1.29969E+00+- 4.71268E+01
    Ca 45  (n,p    )  K  45   2.99204E-05+- 5.00000E+01          Ca 45  (n,a    )  Ar 42   9.44459E-06+- 6.00000E+01
    Ca 46  (n,g    )  Ca 47   5.97521E-02+- 2.52136E+01          Ca 46  (n,p    )  K  46   3.90390E-07+- 5.00000E+01
